student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
4802,20,Male,High School,4.12,0.95,1.58,6.43,2.15,7.59,11.23,Average,1,7.84,40.56,17.3,4.24
4803,18,Other,High School,5.31,1.76,3.6,1.73,2.91,6.94,5.43,Average,9,38.4,55.83,49.58,22.96
4806,24,Other,High School,4.08,2.6,1.84,3.57,0.73,6.81,6.13,Average,1,23.73,50.15,14.65,1.0
4811,16,Other,High School,5.51,1.02,2.5,2.0,2.36,8.14,7.26,Poor,5,26.44,22.93,52.32,34.41
4818,24,Female,High School,6.92,2.0,1.68,3.67,1.56,6.26,6.98,Poor,1,13.93,57.59,21.07,1.0
4820,21,Male,High School,4.03,1.62,0.62,4.13,1.88,7.73,8.34,Good,3,25.48,28.56,34.9,14.94
4821,25,Male,High School,4.99,2.44,2.2,6.17,2.1,8.32,2.74,Average,9,24.71,36.03,58.13,26.21
4823,16,Other,High School,3.83,4.56,2.71,4.47,0.68,5.58,6.21,Poor,6,37.29,61.08,31.78,10.43
4824,19,Other,High School,2.27,1.25,1.42,1.37,2.94,9.2,5.93,Poor,9,28.95,25.74,36.89,25.0
4825,18,Male,High School,5.47,3.54,2.83,4.77,0.24,6.48,1.0,Average,9,37.36,41.24,57.93,28.1
4826,19,Male,High School,7.18,2.19,0.73,3.4,0.47,8.05,4.46,Good,7,38.3,25.76,56.8,37.32
4827,17,Male,High School,8.23,2.55,4.11,1.84,1.08,7.83,8.63,Poor,4,31.67,61.29,54.89,26.5
4828,25,Other,High School,2.54,3.22,1.81,2.2,1.24,6.33,6.43,Average,5,19.25,51.4,23.99,10.43
4829,19,Male,High School,4.76,2.43,2.48,0.98,1.56,8.08,6.63,Average,7,38.84,31.66,49.48,35.97
4833,19,Female,High School,5.23,1.97,0.0,3.3,0.0,7.01,6.91,Poor,4,25.75,39.69,36.5,12.54
4834,17,Other,High School,3.76,1.18,0.71,4.81,1.28,10.0,9.67,Average,7,28.58,25.43,41.56,23.54
4838,25,Male,High School,7.05,3.38,2.91,2.43,0.17,7.56,8.09,Poor,4,37.11,36.98,47.69,28.2
4841,21,Other,High School,5.77,4.14,0.96,4.26,2.44,6.06,8.72,Average,5,30.21,59.79,41.42,18.4
4842,23,Other,High School,4.08,2.71,2.34,0.31,1.95,8.12,7.63,Average,10,49.89,44.19,59.55,29.49
4848,18,Male,High School,5.65,3.11,2.22,0.21,3.36,7.46,7.54,Average,9,54.12,54.95,59.88,36.11
4853,23,Male,High School,4.11,2.75,2.17,2.79,1.86,6.71,4.79,Average,2,14.22,37.53,18.42,12.93
4855,20,Female,High School,3.16,2.12,1.98,5.07,0.32,8.45,6.25,Good,10,28.69,39.44,49.22,29.98
4859,23,Male,High School,2.93,3.53,3.28,5.36,0.84,6.4,6.95,Poor,4,17.95,51.0,8.03,1.0
4863,25,Other,High School,5.33,3.66,2.95,3.61,2.8,7.72,11.54,Average,6,38.13,56.06,45.14,28.29
4866,23,Female,High School,6.03,2.79,2.57,4.78,2.39,5.57,3.14,Poor,7,28.64,54.15,47.14,17.74
4870,24,Other,High School,5.27,2.38,1.69,3.82,0.5,6.6,7.54,Poor,4,31.34,59.36,37.05,10.87
4874,21,Male,High School,4.17,3.43,2.54,2.43,1.77,6.63,5.88,Average,9,38.71,42.64,39.38,26.23
4876,25,Other,High School,7.48,4.46,3.01,6.71,1.53,7.35,6.01,Average,3,24.37,41.37,54.41,22.93
4879,24,Other,High School,7.49,2.91,0.95,3.39,2.35,7.99,8.69,Good,9,40.76,45.7,69.15,35.34
4881,17,Male,High School,4.33,1.25,2.01,0.89,0.51,7.77,9.88,Average,4,20.38,39.52,24.08,1.0
4882,16,Other,High School,2.8,0.12,1.6,3.43,1.38,7.73,5.27,Poor,6,25.84,32.83,32.51,18.67
4887,18,Male,High School,7.24,1.96,2.31,3.96,0.6,7.59,5.85,Average,6,39.93,45.69,63.55,27.66
4889,18,Other,High School,4.36,5.07,2.79,2.85,0.87,6.19,8.34,Average,5,25.44,45.42,22.57,9.32
4897,17,Other,High School,5.99,3.04,1.89,1.4,3.15,4.98,7.76,Good,4,29.8,62.21,30.18,7.61
4901,17,Female,High School,7.4,2.06,3.68,1.78,1.64,6.64,7.78,Average,3,34.74,61.95,42.37,12.38
4907,20,Female,High School,1.9,4.53,2.34,1.99,2.98,8.38,11.4,Good,4,25.13,50.25,24.61,12.45
4917,16,Male,High School,5.71,2.36,3.11,1.51,0.95,5.57,9.26,Average,8,37.91,77.97,40.76,20.59
4921,23,Male,High School,4.5,0.17,3.12,2.09,1.84,6.76,13.09,Poor,3,13.79,44.42,33.22,15.8
4922,21,Male,High School,6.83,3.13,2.24,2.0,1.94,9.42,4.27,Average,3,43.63,20.79,56.96,29.88
4924,17,Other,High School,7.7,4.35,3.73,1.69,1.75,6.49,7.46,Good,8,41.87,50.12,62.06,34.07
4928,17,Female,High School,3.52,1.76,0.4,4.12,0.0,5.97,6.1,Good,6,34.25,38.68,35.19,16.27
4933,16,Female,High School,5.55,1.53,1.59,2.7,0.4,5.97,12.53,Good,1,19.6,61.03,16.38,1.13
4934,18,Other,High School,3.1,0.65,3.11,1.46,2.52,6.1,1.89,Average,9,30.48,39.45,38.61,13.45
4937,17,Other,High School,4.74,3.78,0.23,2.76,0.48,7.24,10.04,Good,4,26.69,36.62,24.45,16.89
4938,16,Other,High School,5.38,3.4,3.25,1.33,0.04,9.42,6.68,Average,6,43.52,25.84,55.84,30.32
4942,21,Male,High School,3.78,3.61,0.81,1.12,2.31,7.24,9.35,Good,2,26.18,29.64,25.45,14.59
4945,20,Female,High School,4.01,0.65,2.93,4.5,2.46,6.41,6.72,Good,3,17.61,46.75,21.17,11.76
4948,16,Female,High School,5.43,2.25,2.14,2.34,1.8,6.17,5.09,Average,6,31.71,46.03,42.42,23.03
4950,16,Other,High School,6.91,2.22,2.92,3.45,0.89,6.72,8.95,Poor,2,34.92,50.72,38.63,18.49
4958,23,Other,High School,3.57,2.48,2.5,1.59,1.82,7.21,4.66,Good,2,30.3,46.29,23.45,1.64
4962,18,Female,High School,0.0,1.99,2.94,3.56,2.21,7.44,9.58,Average,3,11.1,44.03,1.21,1.0
4971,18,Female,High School,3.39,2.86,2.73,6.49,3.25,7.76,7.06,Average,8,26.47,50.61,41.57,21.58
4973,20,Male,High School,5.84,0.46,2.47,3.71,1.69,6.41,10.7,Good,8,38.3,56.86,48.82,23.55
4979,24,Male,High School,4.64,1.09,4.27,4.37,2.88,8.08,6.82,Poor,2,14.98,46.99,24.03,5.04
4986,18,Female,High School,5.22,3.89,0.82,4.23,2.25,5.49,8.17,Average,5,20.85,53.68,38.1,19.65
4989,24,Other,High School,2.02,1.67,0.26,3.73,2.69,7.81,9.55,Average,10,31.41,48.38,38.77,13.91
4995,21,Female,High School,2.48,3.65,2.15,4.39,1.96,5.34,10.11,Good,10,30.93,33.79,45.74,26.31
4997,24,Male,High School,4.0,0.0,3.0,4.45,2.47,6.42,7.32,Poor,5,16.87,59.07,23.32,2.0
